lat,lon,adpSum,onWeb,Flags,fulladdr,DETLOC,Name,Address,City,County,State,Zip,Circuit,AOR,Docket,Type,Type.Detailed,ICE.Funded,Population.Count,Date.of.Last.Use,Date.of.First.Use,FY18.Max.Population.Count,FY18.ADP,FY17.ADP,FY16.ADP,FY15.ADP,FY14.ADP,FY18.Facility.Bookins,FY17.Facility.Bookins,FY16.Facility.Bookins,FY15.Facility.Bookins,FY18.Non.Criminal,FY18.Criminal,FY17.Non.Criminal,FY17.Criminal,FY16.Non.Criminal,FY16.Criminal,FY15.Non.Criminal,FY15.Criminal,ICE.Threat.Level.1,ICE.Threat.Level.2,ICE.Threat.Level.3,No.ICE.Threat.Level,Facility.Operator,FY17.Calendar.Days.in.Use,FY17...of.Days.in.Use,FY17.Total.Mandays,FY17.Max.Pop.Count,geocodelat,geocodelon
NA,NA,30,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,2,BUF,BUF,ORR,ORR,No,7,04.11.2017,31.05.2012,8,7,6,4,6,7,8,8,5,9,7,0,6,0,4,0,6,0,0,0,0,7,COUNTY,372,1.02,2053,8,NA,NA
39.046323,-95.664949,28,0,,501 SOUTHEAST 8TH AVENUE TOPEKA KS 66607,SHACOKS,SHAWNEE COUNTY DEPARTMENT OF CORRECTIONS,501 SOUTHEAST 8TH AVENUE,TOPEKA,SHAWNEE,KS,66607,10,CHI,KAN,IGSA,IGSA,Yes,15,04.11.2017,11.09.1998,20,16,8,3,0,1,21,86,39,8,2,15,2,7,0,3,0,0,7,3,5,2,COUNTY (CORRECTIONS),372,1.02,3009,29,39.046323,-95.664949
NA,NA,27,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,9,SEA,POO,ORR,ORR,No,0,21.12.2015,28.01.2010,0,0,0,6,13,8,0,0,65,98,0,0,0,0,6,0,12,0,0,0,0,0,COUNTY,0,0,0,0,NA,NA
NA,NA,27,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,2,NYC,NYC,ORR,ORR,No,8,04.11.2017,14.05.2014,8,7,4,8,6,2,6,39,99,72,6,1,4,0,8,0,6,0,1,0,0,6,,238,0.65,1561,12,NA,NA
33.750491,-118.296675,26,0,,300 N. LOS ANGELES ST. RM B-18 SAN PEDRO CA 90731,LOSHOLD,LOS ANGELES CUSTODY CASE,300 N. LOS ANGELES ST. RM B-18,SAN PEDRO,LOS ANGELES,CA,90731,9,LOS,LOS,Other,HOLD,Yes,1,04.11.2017,01.01.1983,14,4,4,3,4,11,2962,13865,14167,15351,1,3,1,3,1,3,2,3,2,0,1,1,FEDERAL,372,1.02,1433,79,33.750491,-118.296675
36.156808,-86.7719,26,0,,448 2ND AVENUE NASHVILLE TN 37210,DAVIDTN,DAVIDSON COUNTY SHERIFF,448 2ND AVENUE,NASHVILLE,DAVIDSON,TN,37210,6,NOL,NOL,IGSA,IGSA,Yes,3,04.11.2017,21.05.1997,18,8,5,4,4,5,128,627,533,578,3,5,1,4,0,4,0,4,1,2,2,3,COUNTY (SHERIFF),355,0.97,1740,16,36.156808,-86.7719
41.975308,-91.670108,26,0,,53 3RD AVENUE BRIDGE CEDAR RAPIDS IA 52401,LINNJIA,LINN COUNTY JAIL,53 3RD AVENUE BRIDGE,CEDAR RAPIDS,LINN,IA,52401,8,SPM,OMA,USMS IGA,USMS IGA,Yes,6,04.11.2017,28.01.1994,15,10,6,3,3,4,56,339,175,153,3,7,2,5,1,3,0,3,4,1,2,3,COUNTY (SHERIFF),357,0.98,2359,20,41.975308,-91.670108
40.438962,-99.37062,26,0,,715 5TH AVENUE HOLDREGE NE 68949,PHELPNE,PHELPS COUNTY JAIL,715 5TH AVENUE,HOLDREGE,PHELPS,NE,68949,8,SPM,OMA,USMS IGA,USMS IGA,Yes,8,04.11.2017,29.02.2000,8,6,5,3,3,9,6,45,17,27,2,4,0,4,0,3,0,3,2,1,2,2,COUNTY (SHERIFF),372,1.02,1785,10,40.438962,-99.37062
NA,NA,26,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,6,DET,DET,ORR,ORR,No,14,04.11.2017,06.11.1993,14,14,8,4,0,0,14,16,23,82,14,0,8,0,4,0,0,0,0,0,0,14,ORR,372,1.02,2825,15,NA,NA
NA,NA,26,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,7,CHI,CHI,ORR,ORR,No,0,08.11.2016,24.12.2013,0,0,0,2,10,14,0,1,14,81,0,0,0,0,2,0,10,0,0,0,0,0,,28,0.08,28,1,NA,NA
NA,NA,26,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,9,PHO,PHO,ORR,ORR,No,0,26.02.2017,09.04.2010,0,0,4,7,6,9,1,13,74,39,0,0,4,0,7,0,6,0,0,0,0,0,,149,0.41,1313,13,NA,NA
NA,NA,26,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,9,PHO,PHO,ORR,ORR,No,0,14.03.2017,10.06.2011,0,0,4,9,5,8,0,13,41,15,0,0,3,0,8,1,4,1,0,0,0,0,,165,0.45,1333,10,NA,NA
38.313321,-81.711221,25,0,,1001 CENTRE WAY CHARLESTON WV 25309,WVSCENT,SOUTH CENTRAL REGIONAL JAIL,1001 CENTRE WAY,CHARLESTON,KANAWHA,WV,25309,4,PHI,CHS,USMS IGA,USMS IGA,Yes,5,04.11.2017,30.08.2004,14,7,6,6,3,3,53,373,367,329,3,4,2,4,1,5,0,3,3,1,1,3,COUNTY (CORRECTIONS),364,1,2218,25,38.313321,-81.711221
26.2002,-97.71681,25,0,,1717 ZOY STREET HARLINGEN TX 78550,HLGHOLD,HARLINGEN HOLD ROOM,1717 ZOY STREET,HARLINGEN,CAMERON,TX,78550,5,SNA,HLG,Other,HOLD,Yes,0,30.10.2017,15.05.2008,1,0,1,4,2,18,144,3557,12603,32167,0,0,1,0,4,0,2,0,0,0,0,0,,148,0.41,296,5,26.2002,-97.71681
35.776075,-78.640376,25,0,,330 SOUTH SALISBURY STREET RALEIGH NC 27601,WAKECNC,WAKE COUNTY SHERIFF DEPARTMENT,330 SOUTH SALISBURY STREET,RALEIGH,WAKE,NC,27601,4,ATL,RDU,IGSA,IGSA,Yes,8,04.11.2017,23.09.2008,20,9,7,3,3,3,309,1424,711,599,2,7,1,5,0,3,0,2,2,2,2,2,COUNTY (SHERIFF),358,0.98,2483,19,35.776075,-78.640376
35.158037,-117.86201,24,0,,22844 VIRGINIA BOULEVARD CALIFORNIA CITY CA 93505,CACTYCA,CALIFORNIA CITY CORRECTIONAL CENTER,22844 VIRGINIA BOULEVARD,CALIFORNIA CITY,KERN,CA,93505,9,SFR,BKI,USMS IGA,USMS IGA,Yes,0,28.11.2013,07.03.2011,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CCA,0,0,0,0,35.158037,-117.86201
NA,NA,24,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,5,SNA,,ORR,ORR,No,0,08.03.2016,11.12.2015,0,0,0,24,0,0,0,0,399,0,0,0,0,0,24,0,0,0,0,0,0,0,,0,0,0,0,NA,NA
38.943,-105.151,23,38.943,,288 WEAVERVILLE ROAD DIVIDE CO 80814,TELLECO,TELLER COUNTY JAIL,288 WEAVERVILLE ROAD,DIVIDE,TELLER,CO,80814,10,DEN,DEN,IGSA,IGSA,Yes,0,01.08.2017,07.10.1998,0,0,0,10,4,9,0,7,232,76,0,0,0,0,7,3,4,0,0,0,0,0,COUNTY (SHERIFF),38,0.1,127,12,38.942379,-105.153965
NA,NA,23,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,7,CHI,,ORR,ORR,No,24,04.11.2017,07.07.2017,24,21,2,0,0,0,27,31,0,0,21,0,2,0,0,0,0,0,0,0,0,21,,93,0.25,758,23,NA,NA
41.4053,-81.498,22,41.4053,,5661 PERKINS ROAD BEDFORD HTS OH 44146,BEDFOOH,BEDFORD HEIGHTS CITY JAIL,5661 PERKINS ROAD,BEDFORD HTS,CUYAHOGA,OH,44146,6,DET,CLE,IGSA,IGSA,Yes,0,27.04.2015,31.12.1996,0,0,0,0,0,22,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,CITY,0,0,0,0,41.405083,-81.498566
NA,NA,22,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,9,PHO,PHO,ORR,ORR,No,0,01.03.2017,05.06.2004,0,0,3,7,5,7,1,27,52,27,0,0,3,0,7,0,5,0,0,0,0,0,ORR,152,0.42,1208,11,NA,NA
32.992938,-117.162631,22,0,,US INS DETENTION & DEPORTATION SAN DIEGO CA 92101,SNDHOLD,SAN DIEGO DISTRICT STAGING,US INS DETENTION & DEPORTATION,SAN DIEGO,SAN DIEGO,CA,92101,9,SND,SND,Other,HOLD,Yes,1,04.11.2017,28.02.1986,12,4,6,4,4,4,2254,21327,29839,19181,3,2,5,1,3,1,4,0,1,0,1,3,FEDERAL,372,1.02,2213,40,32.992938,-117.162631
NA,NA,21,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,11,MIA,MIA,ORR,ORR,No,0,06.11.2016,22.03.2004,0,0,0,1,10,10,0,0,0,15,0,0,0,0,1,0,10,0,0,0,0,0,HOSPITAL,37,0.1,37,1,NA,NA
NA,NA,21,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,3,PHI,PIT,ORR,ORR,No,21,04.11.2017,17.09.2014,21,15,4,0,2,0,14,30,0,28,15,0,4,0,0,0,2,0,0,0,0,15,,93,0.25,1294,19,NA,NA
42.2546,-79.5036,20,42.2546,,15 E. CHAUTAUQUA STREET MAYVILLE NY 14757,CHACONY,CHAUTAUQUA COUNTY JAIL,15 E. CHAUTAUQUA STREET,MAYVILLE,CHAUTAUQUA,NY,14757,2,BUF,BUF,IGSA,IGSA,Yes,2,04.11.2017,29.10.1987,6,4,4,5,2,5,6,43,42,28,3,1,2,2,3,2,1,1,1,0,0,3,COUNTY (SHERIFF),345,0.95,1494,12,42.255105,-79.50367
37.114037,-113.43523,20,0,,750 SOUTH 5400 WEST HURRICANE UT 84737,WASHCUT,WASHINGTON COUNTY JAIL (PURGATORY CORRECTIONAL FAC,750 SOUTH 5400 WEST,HURRICANE,WASHINGTON,UT,84737,10,SLC,SGU,USMS IGA,USMS IGA,Yes,5,04.11.2017,12.02.2002,7,4,5,3,4,4,24,150,80,78,0,3,0,5,0,3,0,3,1,2,1,0,COUNTY (SHERIFF),371,1.02,1962,20,37.114037,-113.43523
NA,NA,19,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,5,HOU,HOU,ORR,ORR,No,8,04.11.2017,13.07.2005,8,8,4,2,4,1,8,10,3,6,8,0,4,0,2,0,4,0,0,0,0,8,ORR,372,1.02,1564,8,NA,NA
NA,NA,19,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,9,SEA,POO,ORR,ORR,No,0,15.09.2015,04.06.2013,0,0,0,0,12,7,0,0,0,51,0,0,0,0,0,0,12,0,0,0,0,0,,0,0,0,0,NA,NA
43.673343,-111.911745,18,0,,219 EAST FREMONT AVE RIGBY ID 83442,JEFFEID,JEFFERSON COUNTY JAIL,219 EAST FREMONT AVE,RIGBY,JEFFERSON,ID,83442,9,SLC,BOI,IGSA,IGSA,Yes,13,04.11.2017,29.03.2000,17,8,5,1,2,2,51,220,79,101,3,5,2,3,0,1,0,1,2,2,1,3,COUNTY,337,0.92,1770,18,43.673343,-111.911745
25.706054,-80.29242,18,0,,6129 SW 70TH ST SOUTH MIAMI FL 33143,LRKNHFL,LARKIN HOSPITAL,6129 SW 70TH ST,SOUTH MIAMI,MIAMI-DADE,FL,33143,11,MIA,KRO,Other,HOSPITAL,No,2,04.11.2017,18.03.2009,6,2,4,1,3,8,47,99,36,14,0,2,1,3,0,1,0,3,2,0,0,0,HOSPITAL,341,0.93,1293,10,25.706054,-80.29242
NA,NA,18,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,3,PHI,PHI,ORR,ORR,No,6,04.11.2017,06.03.2014,6,6,5,3,3,1,4,4,5,2,6,0,5,0,3,0,3,0,0,0,0,6,,372,1.02,1970,6,NA,NA
NA,NA,18,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,9,PHO,PHO,ORR,ORR,No,0,23.05.2017,14.08.2014,0,0,0,0,16,2,0,1,0,185,0,0,0,0,0,0,16,0,0,0,0,0,,47,0.13,47,1,NA,NA
42.535299,-113.791845,17,0,,1415 ALBION AVENUE BURLEY ID 83318,MINICID,MINICASSIA DETENTION CENTER,1415 ALBION AVENUE,BURLEY,CASSIA,ID,83318,9,SLC,BOI,IGSA,IGSA,Yes,3,04.11.2017,05.01.1992,12,6,3,3,2,3,47,273,366,392,0,5,0,3,0,3,0,2,2,2,1,0,COUNTY (SHERIFF),329,0.9,1136,10,42.535299,-113.791845
NA,NA,17,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,2,NYC,,ORR,ORR,No,4,04.11.2017,23.03.2015,8,6,6,5,0,0,8,37,39,4,6,0,6,0,5,0,0,0,0,0,0,6,,359,0.98,2368,14,NA,NA
42.800302,-77.816286,16,0,,4 COURT STREET GENESEO NY 14454,LIVINNY,LIVINGSTON COUNTY JAIL,4 COURT STREET,GENESEO,LIVINGSTON,NY,14454,2,BUF,BUF,USMS IGA,USMS IGA,Yes,10,04.11.2017,22.11.1996,14,12,4,0,0,0,12,49,0,0,8,4,3,1,0,0,0,0,2,1,1,8,COUNTY (SHERIFF),172,0.47,1487,14,42.800302,-77.816286
NA,NA,16,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,5,DAL,,ORR,ORR,No,0,22.02.2016,11.12.2015,0,0,0,16,0,0,0,0,493,0,0,0,0,0,16,0,0,0,0,0,0,0,,0,0,0,0,NA,NA
42.314031,-83.202528,15,0,,16099 MICHIGAN AVE DEARBORN MI 48126,DEAPDMI,DEARBORN POLICE DEPARTMENT,16099 MICHIGAN AVE,DEARBORN,WAYNE,MI,48126,6,DET,DET,IGSA,IGSA,Yes,4,04.11.2017,19.03.1991,9,5,3,2,2,3,144,1135,618,576,3,2,2,1,1,1,1,1,0,1,0,3,CITY,325,0.89,1255,14,42.314031,-83.202528
NA,NA,15,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,3,NEW,,ORR,ORR,No,12,04.11.2017,29.08.2017,15,14,1,0,0,0,15,15,0,0,14,0,1,0,0,0,0,0,0,0,0,14,,40,0.11,302,15,NA,NA
NA,NA,15,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,11,MIA,MIA,ORR,ORR,No,0,01.03.2017,19.09.2014,0,0,0,0,15,0,0,5,0,175,0,0,0,0,0,0,15,0,0,0,0,0,,3,0.01,3,1,NA,NA
33.899167,-84.574089,14,0,,1825 COUNTY SERVICES PARKWAY MARIETTA GA 30060,COBBJGA,COBB COUNTY JAIL,1825 COUNTY SERVICES PARKWAY,MARIETTA,COBB,GA,30060,11,ATL,ATL,IGSA,IGSA,Yes,0,04.11.2017,15.02.2005,15,7,4,1,1,1,140,564,117,141,2,5,1,3,0,1,0,1,1,3,1,2,COUNTY (SHERIFF),311,0.85,1490,16,33.899167,-84.574089
NA,NA,14,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,7,CHI,CHI,ORR,ORR,No,1,04.11.2017,25.03.2014,2,1,0,2,3,8,2,2,1,32,1,0,0,0,2,0,3,0,0,0,0,1,,25,0.07,36,2,NA,NA
NA,NA,14,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,11,MIA,MIA,ORR,ORR,No,0,17.09.2015,22.08.2014,0,0,0,0,13,1,0,0,0,142,0,0,0,0,0,0,13,0,0,0,0,0,,0,0,0,0,NA,NA
NA,NA,14,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,10,CHI,,ORR,ORR,No,4,04.11.2017,17.07.2017,17,11,3,0,0,0,19,39,0,0,11,0,3,0,0,0,0,0,0,0,0,11,,83,0.23,1151,27,NA,NA
33.397131,-111.787678,14,0,,UNAVAILABLE MESA AZ 85204,IWAHOLD,AZ REM OP COORD CENTER (AROCC),UNAVAILABLE,MESA,MARICOPA,AZ,85204,9,PHO,FLO,Other,HOLD,Yes,0,31.10.2017,24.01.2010,66,5,5,4,0,0,38,4952,3843,1604,3,3,3,2,2,2,0,0,1,1,2,3,,132,0.36,1839,84,33.397131,-111.787678
42.124846,-80.065922,13,0,,1618 ASH STREET ERIE PA 16503,ERICOPA,ERIE COUNTY JAIL,1618 ASH STREET,ERIE,ERIE,PA,16503,3,PHI,PIT,USMS IGA,USMS IGA,Yes,2,04.11.2017,17.10.1995,3,2,3,3,4,1,16,114,122,191,0,1,1,1,0,2,1,3,0,1,1,0,COUNTY (CORRECTIONS),272,0.75,931,29,42.124846,-80.065922
42.438415,-123.31303,13,0,,1901 NORTHEAST F STREET GRANTS PASS OR 97526,JOSEPOR,JOSEPHINE COUNTY JAIL,1901 NORTHEAST F STREET,GRANTS PASS,JOSEPHINE,OR,97526,9,SEA,MED,USMS IGA,USMS IGA,Yes,0,31.10.2017,19.12.1995,6,2,2,1,1,7,25,111,62,86,0,2,0,2,0,1,0,1,0,1,0,0,COUNTY (SHERIFF),290,0.79,667,10,42.438415,-123.31303
28.503803,-81.417343,13,0,,3855 SOUTH JOHN YOUNG PARKWAY ORLANDO FL 32839,ORANGFL,ORANGE COUNTY JAIL,3855 SOUTH JOHN YOUNG PARKWAY,ORLANDO,ORANGE,FL,32839,11,MIA,ORL,USMS IGA,USMS IGA,Yes,1,04.11.2017,05.02.1996,24,9,2,1,1,0,166,403,158,169,3,6,1,1,0,0,0,0,3,2,1,3,COUNTY,232,0.64,593,22,28.503803,-81.417343
32.777405,-96.811278,12,0,,111 WEST COMMERCE STREET DALLAS TX 75202,DALCOTX,DALLAS COUNTY JAIL - LEW STERRETT JUSTICE CENTER,111 WEST COMMERCE STREET,DALLAS,DALLAS,TX,75202,5,DAL,DAL,USMS IGA,USMS IGA,Yes,0,04.11.2017,07.05.1990,22,9,3,0,0,0,199,1229,0,0,3,5,1,2,0,0,0,0,1,2,3,3,COUNTY,161,0.44,1213,21,32.777405,-96.811278
30.884394,-87.774802,12,0,,200 HAND AVE. BAY MINETTE AL 36507,BALDWAL,BALDWIN COUNTY CORRECTIONAL CENTER,200 HAND AVE.,BAY MINETTE,BALDWIN,AL,36507,11,NOL,NOL,IGSA,IGSA,Yes,1,04.11.2017,20.04.2011,11,4,3,2,1,2,77,482,264,252,2,2,1,2,0,1,0,1,1,1,1,2,COUNTY (SHERIFF),312,0.85,1061,15,30.884394,-87.774802
36.923376,-89.351612,12,0,,200 WEST COMMERCIAL STREET CHARLESTON MO 63834,MISCOMO,MISSISSIPPI COUNTY DETENTION CENTER,200 WEST COMMERCIAL STREET,CHARLESTON,MISSISSIPPI,MO,63834,8,CHI,STL,IGSA,IGSA,Yes,0,25.03.2015,24.11.1999,0,0,0,0,3,9,0,0,0,23,0,0,0,0,0,0,1,2,0,0,0,0,COUNTY (SHERIFF),0,0,0,0,36.923376,-89.351612
40.728432,-74.005437,12,0,,201 VARICK STREET NEW YORK NY 10014,VRK,VARICK STREET DETENTION CENTER,201 VARICK STREET,NEW YORK,NEW YORK,NY,10014,2,NYC,VRK,Other,HOLD,Yes,1,02.11.2017,01.01.1983,12,3,2,1,3,3,1061,4765,2693,3240,2,2,1,1,0,1,1,1,1,0,0,2,,260,0.71,740,22,40.728432,-74.005437
35.314888,-82.456493,12,0,,375 1ST AVENUE EAST HENDERSONVILLE NC 28792,HENDENC,HENDERSON COUNTY DETENTION FACILITY,375 1ST AVENUE EAST,HENDERSONVILLE,HENDERSON,NC,28792,4,ATL,CLT,IGSA,IGSA,Yes,0,29.12.2014,19.09.2008,0,0,0,0,3,9,0,0,0,157,0,0,0,0,0,0,0,3,0,0,0,0,COUNTY (SHERIFF),0,0,0,0,35.314888,-82.456493
NA,NA,12,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,9,SEA,SEA,ORR,ORR,No,0,25.09.2017,25.09.2005,0,0,0,1,5,6,1,1,2,6,0,0,0,0,0,0,4,1,0,0,0,0,ORR,5,0.01,5,1,NA,NA
45.146926,-95.015943,11,0,,2201 23RD ST NE WILLMAR MN 56201,KANDIMN,KANDIYOHI COUNTY JAIL,2201 23RD ST NE,WILLMAR,KANDIYOHI,MN,56201,8,SPM,SPM,IGSA,IGSA,Yes,18,04.11.2017,13.03.1992,18,11,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,9,0,0,2,COUNTY (SHERIFF),2,0.01,0,11,45.146926,-95.015943
NA,NA,11,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,3,PHI,PHI,ORR,ORR,No,0,09.10.2016,19.06.2014,0,0,0,0,8,3,0,0,0,106,0,0,0,0,0,0,8,0,0,0,0,0,,9,0.02,9,1,NA,NA
NA,NA,11,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,5,HOU,,ORR,ORR,No,0,12.02.2017,18.12.2015,0,0,0,11,0,0,0,4,250,0,0,0,0,0,11,0,0,0,0,0,0,0,,1,0,1,1,NA,NA
NA,NA,11,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,5,DAL,,ORR,ORR,No,0,16.01.2016,12.12.2015,0,0,0,11,0,0,0,0,183,0,0,0,0,0,11,0,0,0,0,0,0,0,,0,0,0,0,NA,NA
NA,NA,11,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,2,NYC,VRK,ORR,ORR,No,4,04.11.2017,30.04.2014,12,7,2,2,0,0,12,18,11,4,7,0,2,0,2,0,0,0,0,0,0,7,,263,0.72,751,12,NA,NA
NA,NA,11,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,2,BOS,HAR,ORR,ORR,No,2,04.11.2017,24.07.2014,4,3,3,0,4,1,5,19,0,18,3,0,3,0,0,0,4,0,0,0,0,3,,184,0.5,913,8,NA,NA
34.239761,-83.812894,10,0,,1700 BARBER ROAD GAINESVILLE GA 30507,HALLJGA,HALL COUNTY JAIL,1700 BARBER ROAD,GAINESVILLE,HALL,GA,30507,11,ATL,ATL,USMS IGA,USMS IGA,Yes,1,04.11.2017,27.06.1995,7,2,3,2,1,2,96,424,161,167,0,2,1,2,0,2,0,1,1,0,1,0,COUNTY (SHERIFF),288,0.79,938,12,34.239761,-83.812894
46.618026,-120.557401,10,0,,3701 RIVER ROAD YAKIMA WA 98902,YAKHOLD,YAKIMA HOLDING ROOM,3701 RIVER ROAD,YAKIMA,YAKIMA,WA,98902,9,SEA,YAK,Other,HOLD,Yes,18,04.11.2017,17.06.2010,18,3,1,3,1,2,406,1419,753,590,1,3,0,1,1,2,0,0,1,1,0,1,,372,1.02,543,5,46.618026,-120.557401
35.314926,-80.841085,10,0,,5234 SPECTOR DRIVE CHARLOTTE NC 28202,MECKLNC,MECKLENBURG COUNTY DETENTION CENTER NORTH,5234 SPECTOR DRIVE,CHARLOTTE,MECKLENBURG,NC,28202,4,ATL,CLT,USMS IGA,USMS IGA,Yes,5,04.11.2017,15.03.1988,12,4,2,1,1,2,144,571,334,291,2,1,1,1,1,1,0,1,1,0,0,2,COUNTY (SHERIFF),301,0.82,803,16,35.314926,-80.841085
40.629134,-80.239164,10,0,,6000 WOODLAWN BOULEVARD ALIQUIPPA PA 15001,BEAVRPA,BEAVER COUNTY JAIL,6000 WOODLAWN BOULEVARD,ALIQUIPPA,BEAVER,PA,15001,3,PHI,PIT,USMS IGA,USMS IGA,Yes,6,04.11.2017,28.08.2017,17,9,1,0,0,0,40,45,0,0,3,6,0,0,0,0,0,0,3,1,2,3,COUNTY (SHERIFF),39,0.11,187,16,40.629134,-80.239164
42.860765,-77.922265,10,0,,"651 FEDERAL DRIVE, SUITE 104 GUAYNABO PR 965",SJS,SAN JUAN STAGING,"651 FEDERAL DRIVE, SUITE 104",GUAYNABO,GUAYNABO,PR,965,1,MIA,MIA,Other,STAGING,Yes,0,17.09.2017,30.09.2013,0,0,1,2,2,5,58,516,628,637,0,0,1,0,2,1,2,1,0,0,0,0,,195,0.53,544,17,42.860765,-77.922265
NA,NA,10,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,9,LOS,,ORR,ORR,No,9,04.11.2017,28.06.2017,9,8,2,0,0,0,7,10,0,0,8,0,2,0,0,0,0,0,0,0,0,8,,102,0.28,708,9,NA,NA
NA,NA,10,0,,Redacted Redacted Redacted Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,11,MIA,MIA,ORR,ORR,No,0,17.09.2015,19.09.2014,0,0,0,0,10,0,0,0,0,134,0,0,0,0,0,0,10,0,0,0,0,0,,0,0,0,0,NA,NA
40.192202,-75.914124,9,0,,1000 ACADEMY DRIVE MORGANTOWN PA 19543,ABRXSPA,ABRAXAS ACADEMY DETENTION CENTER,1000 ACADEMY DRIVE,MORGANTOWN,BERKS,PA,19543,3,PHI,BRK,IGSA,JUVENILE,Yes,2,04.11.2017,23.05.2014,2,2,3,4,0,0,2,7,10,3,1,1,2,2,2,2,0,0,1,0,0,1,,372,1.02,1207,5,40.192202,-75.914124
26.17454,-97.671642,9,0,,2101 PEASE ST HARLINGEN TX 78550,VBHOSTX,VALLEY BAPTIST HOSPITAL,2101 PEASE ST,HARLINGEN,CAMERON,TX,78550,5,SNA,PIC,Other,HOSPITAL,No,2,04.11.2017,05.03.1997,4,2,1,2,2,2,15,81,88,87,1,1,1,1,1,1,1,1,1,0,0,1,HOSPITAL,264,0.72,503,8,26.17454,-97.671642
45.569644,-122.656146,9,0,,50 COUNTY WAY PORTLAND ME 4102,CUMBEME,CUMBERLAND COUNTY JAIL,50 COUNTY WAY,PORTLAND,CUMBERLAND,ME,4102,1,BOS,POM,USMS IGA,USMS IGA,Yes,5,04.11.2017,26.05.1993,6,3,3,1,1,1,32,96,35,48,2,1,1,2,0,0,0,0,0,0,0,2,COUNTY (SHERIFF),351,0.96,1159,12,45.569644,-122.656146
33.979416,-81.249212,9,0,,521 GIBSON ROAD LEXINGTON SC 29072,LEXINSC,LEXINGTON COUNTY JAIL,521 GIBSON ROAD,LEXINGTON,LEXINGTON,SC,29072,4,ATL,CHL,USMS IGA,USMS IGA,Yes,0,01.11.2017,07.12.2010,7,1,2,2,2,2,87,456,409,406,0,1,0,2,0,2,0,2,0,0,0,0,COUNTY (SHERIFF),237,0.65,722,12,33.979416,-81.249212
