script_id,imdb_character_name,words,gender,age
868,horsrik,274,m,50
868,king,406,m,NULL
868,princess elspet,290,f,NULL
868,simon,308,m,NULL
868,tyrian,466,m,40
868,ulrich,676,m,79
868,valerian,1177,f,29
869,barton keyes,2897,m,51
869,edward s. norto,629,m,40
869,lola dietrichso,1004,f,23
869,mr. jackson,321,m,56
869,nino zachetti,105,m,27
869,phyllis dietric,2559,f,37
869,sam garlopis,127,m,49
869,walter neff,5704,m,36
871,bill siddons,277,m,20
871,gloria,180,f,NULL
871,jim morrison,6707,m,32
871,john densmore,537,m,26
871,lawyer,114,m,72
871,mike,146,m,NULL
871,music manager,214,m,45
871,pamela courson,1210,f,30
871,patricia kennea,690,f,37
871,paul rothchild,226,m,33
871,pr man,126,m,NULL
871,ray manzarek,1215,m,32
871,robbie,431,m,NULL
871,sullivan's prod,142,m,31
871,tom baker,365,m,33
873,groucho,3697,m,NULL
873,mrs. teasdale,724,f,51
873,trentino,641,m,38
875,doctor kynes,456,m,55
875,doctor wellingt,175,m,48
875,duke leto atrei,365,m,43
875,gurney halleck,276,m,44
875,lady jessica,707,f,39
875,padishah empero,336,m,72
875,paul atreides,1777,m,25
875,piter de vries,220,m,34
875,reverend mother,554,f,54
875,stilgar,427,m,39
875,the baron's doc,502,m,67
875,thufir hawat,257,m,57
878,bill,678,m,56
878,edward scissorh,185,m,27
878,esmeralda,104,f,40
878,jim,539,m,22
878,joyce,598,f,40
878,kevin,153,m,12
878,kim,560,f,19
878,marge,126,f,38
878,officer allen,115,m,56
878,peg,1938,f,42
879,agent thomas mo,1353,m,53
879,ariia,527,f,48
879,defense secreta,451,m,45
879,jerry shaw,1529,m,22
879,kyle,219,m,NULL
879,latesha,1128,f,NULL
879,michael,136,m,NULL
879,middle eastern ,134,m,NULL
879,mrs. wierzbowsk,243,f,75
879,rachel holloman,1428,f,32
879,scott,1150,m,NULL
879,woman's voice,787,f,NULL
885,bess throckmort,754,f,25
885,dr. john dee,283,m,54
885,king philip ll ,152,m,39
885,lord howard,154,m,65
885,mary stuart,502,f,30
885,queen elizabeth,2482,f,38
885,robert reston,172,m,40
885,sir amyas paule,161,m,40
885,sir christopher,146,m,29
885,sir francis wal,755,m,56
885,sir walter rale,1453,m,43
885,ursula walsingh,110,f,44
885,william walsing,192,m,43
886,anne,229,f,NULL
886,broadneck,454,m,60
886,bytes,479,m,53
886,carr gomm,1306,m,76
886,fox,126,m,46
886,frederick treve,191,m,43
886,john merrick,1378,m,40
886,mothershead,524,f,68
886,mrs. kendal,346,f,49
886,night porter,601,m,34
886,nora,211,f,24
892,brazen,294,f,31
892,cmdr. malloy,716,m,55
892,cuervo jones,474,m,44
892,hershe las palm,188,f,47
892,map to the star,684,m,39
892,pendejo bob,268,m,NULL
892,pipeline,264,m,56
892,police anchor,179,f,NULL
892,president,108,m,73
892,snake plissken,1076,m,45
892,spinal,121,m,NULL
892,taslima,328,f,31
892,utopia,190,f,22
898,alice harford,439,f,32
898,domino,149,f,23
898,dr. william har,1658,m,37
898,gibson,205,m,NULL
898,marion,120,f,40
898,nick nightingal,263,m,35
898,victor ziegler,261,m,65
901,747 captain,162,m,48
901,airline marshal,130,m,48
901,ali,503,m,NULL
901,ali hassan,450,m,NULL
901,charlie,289,m,NULL
901,dci,245,m,NULL
901,dennis cahill,852,m,36
901,dr. david grant,2243,m,45
901,el sayed jaffa,164,m,50
901,flight instruct,108,m,NULL
901,fran,610,f,NULL
901,kaplan,795,m,NULL
901,lt. colonel aus,1481,m,44
901,rat,935,m,32
901,remora pilot,518,m,NULL
901,sergeant 'cappy,1704,m,49
901,sergeant baker,414,m,39
901,terrorist,175,m,NULL
902,dietrich hassle,208,m,38
902,dr. eve archer,839,f,41
902,jamie archer,158,f,17
902,pollux troy,372,m,25
902,priest,110,m,NULL
902,prison guard wa,203,m,34
902,sasha hassler,273,f,35
902,sean archer,1905,m,33
902,tito biondi,247,m,44
902,victor lazarro,237,m,64
902,wanda,163,f,29
906,brad hamilton,724,m,25
906,businessman,157,m,NULL
906,cindy,114,f,22
906,jeff spicoli,852,m,22
906,linda barrett,972,f,19
906,lisa,130,f,22
906,mark 'rat' ratn,875,m,26
906,mike damone,1035,m,26
906,mr. hand,817,m,68
906,mr. vargas,235,m,34
906,stacy hamilton,1583,f,20
909,boy in police s,144,m,21
909,cameron frye,1141,m,30
909,ed rooney,429,m,40
909,ferris bueller,2626,m,24
909,jeanie bueller,792,f,26
909,joyce,384,f,NULL
909,secretary,138,f,NULL
909,sloane peterson,838,f,19
910,adulterer,301,m,NULL
910,bartender,265,m,77
910,beer guy,199,m,36
910,belle,151,f,NULL
910,boss man,437,m,46
910,bozo,896,m,30
910,chief,114,m,NULL
910,coach,450,m,44
910,hero,219,m,33
910,heroine,1301,f,28
910,mean green,103,f,NULL
910,newscaster,124,m,NULL
910,para,185,m,NULL
910,roadie,243,m,NULL
910,trampy,233,f,NULL
910,tuffy,195,f,34
911,diva plavalagun,117,f,21
911,father vito cor,1013,m,66
911,general munro,390,m,52
911,general staeder,129,m,72
911,jean-baptiste e,899,m,39
911,korben dallas,2108,m,42
911,leeloo,262,f,22
911,mactilburgh,202,m,44
911,mother,204,m,NULL
911,munro's captain,137,m,NULL
911,president lindb,468,m,39
911,priest,108,m,69
911,professor pacol,202,m,68
911,right arm,159,m,29
911,ruby rhod,942,m,25
912,detective stern,146,m,NULL
912,group leader,201,f,30
912,marla singer,943,f,33
912,robert 'bob' pa,176,m,52
912,the narrator,5813,m,30
912,tyler durden,3229,m,36
915,agent schreck,129,m,41
915,agent weine,224,m,37
915,billy hitchcock,239,m,24
915,bludworth,404,m,46
915,carter horton,400,m,28
915,clear rivers,472,f,24
915,john denver,104,m,NULL
915,tod waggner,471,m,22
915,valerie lewton,436,f,32
916,carl fidelio du,347,m,42
916,catherine van o,779,f,28
916,elton,382,m,35
916,palm apodaca,687,f,32
916,partita dupea,812,f,40
916,rayette dipesto,1263,f,31
916,robert eroica d,2313,m,33
916,samia glavia,301,f,50
916,waitress,126,f,NULL
917,chief jerry kar,394,m,49
917,dr. joseph dola,167,m,50
917,fat sam,125,m,37
917,frank walker,281,m,52
917,gail stanwyk,663,f,25
917,irwin 'fletch' ,4237,m,42
917,larry,139,f,29
917,marvin gillet,135,m,40
918,abou fatma,2987,m,38
918,british corpora,313,m,NULL
918,caroline,358,f,NULL
918,col. sutch,958,m,54
918,colonel hamilto,839,m,45
918,dervish captain,269,m,NULL
918,drill instructo,178,m,NULL
918,emir,894,m,NULL
918,ethne eustace,5419,f,23
918,harry feversham,1234,m,23
918,jack durrance,8468,m,24
918,tom willoughby,238,m,32
918,william trench,1265,m,33
921,abbie hoffman,101,m,34
921,bubba blue,475,m,37
921,drill sergeant,129,m,44
921,forrest gump,5446,m,38
921,hilary,108,f,38
921,Lieutenant Dan ,1228,m,39
921,Local Anchor #1,162,m,59
921,mrs. gump,490,f,48
921,young jenny cur,951,f,10
926,admiral roberts,224,m,56
926,charles mccullo,1019,m,62
926,colleen van deu,638,f,NULL
926,eva watanabe,270,f,21
926,jim miller,236,m,20
926,julius gaw,199,m,NULL
926,miles wolfe,124,m,24
926,rennie wickham,951,f,20
926,sean robertson,701,m,23
926,suzy,140,f,NULL
926,tamara mason,433,f,NULL
926,wayne webber,301,m,20
926,young jason,358,m,10
935,ana,1487,f,28
935,baron de cobray,351,m,33
935,bastille prison,121,m,62
935,breaker,873,m,36
935,duke,2611,m,29
935,general hawk,996,m,55
935,hazmat nuclear ,127,m,NULL
935,heavy duty,661,m,42
935,mccullen,1634,m,45
935,ripcord,2066,m,37
935,scarlett,1686,f,29
935,storm shadow,405,m,39
935,the doctor,756,m,28
935,u.s. president,103,m,62
935,zartan,164,m,47
937,blondell,179,f,43
937,cortez,132,m,25
937,dehaven's aide,181,f,42
937,flea,115,m,27
937,instructor john,174,m,36
937,instructor pyro,408,m,38
937,jordan o'neill,2656,f,35
937,lillian dehaven,1251,f,66
937,master chief jo,1524,m,39
937,mccool,284,m,28
937,royce,901,m,37
937,theodore hayes,192,m,47
937,wickwire,374,m,33
939,female news hos,156,f,29
939,freek,233,m,45
939,gina parker smi,239,f,44
939,humanz brother,506,m,32
939,humanz dude,149,m,30
939,ken castle,389,m,38
939,simon,380,m,17
939,trace,170,f,30
941,antonio freeman,131,m,36
941,caesar,109,m,80
941,detective hugo,515,m,NULL
941,director josef,319,m,72
941,dr. lamar,190,m,42
941,geneticist,320,m,33
941,german,219,m,44
941,investigator,745,m,NULL
941,irene cassini,458,f,27
941,jerome eugene m,2293,m,25
941,vincent freeman,141,m,27
942,amsterdam vallo,2871,m,28
942,bill 'the butch,1765,m,45
942,happy jack mulr,111,m,37
942,jenny everdeane,1291,f,30
942,jimmy spoils,158,m,31
942,johnny sirocco,1204,m,31
942,killoran,513,m,34
942,mother joyce,128,f,NULL
942,p.t. barnum,180,m,45
942,policeman,178,m,NULL
942,reverend raleig,103,m,77
942,shang,456,m,29
942,sheeny mike,155,m,NULL
942,walter 'monk' m,460,m,47
942,william 'boss' ,1851,m,53
953,brigitte,2982,f,23
953,ginger,3420,f,19
953,henry,275,m,NULL
953,jason,458,m,17
953,mr. wayne,141,m,41
953,nurse ferry,250,f,NULL
953,pamela,635,f,44
953,sam,766,m,22
962,chloe sava,944,f,29
962,dorothy,445,f,NULL
962,guard,105,m,NULL
962,irene,557,f,61
962,jenna,295,f,NULL
962,miranda grey,5901,f,37
962,pete graham,1838,m,38
962,phil parsons,1079,m,59
962,shelley,538,f,NULL
962,sheriff ryan,1642,m,40
962,simon,192,m,NULL
962,teddy howard,347,m,53
962,turlington,365,m,NULL
971,billy peltzer,2959,m,20
971,dorry,308,m,NULL
971,frank,109,m,NULL
971,gary,374,m,NULL
971,lynn peltzer,307,f,40
971,mogwai,344,m,56
971,mr. futters,104,m,NULL
971,oriental man,190,m,NULL
971,peggy,162,f,NULL
971,pete fountaine,334,m,13
971,randall peltzer,479,m,46
971,roland,116,m,NULL
971,roy,143,m,NULL
971,ruby deagle,162,f,47
971,tracy,468,f,NULL
973,billy peltzer,1241,m,26
973,brain gremlin,510,m,70
973,clamp center se,159,m,38
973,daniel clamp,1285,m,46
973,forster,743,m,37
973,grandpa fred,691,m,60
973,kate beringer,825,f,27
973,lewis,108,m,38
973,marla bloodston,841,f,31
973,martin,231,m,38
973,microwave marge,460,f,71
973,sheila futterma,120,f,57
973,wally,251,m,NULL
974,bob destepello,106,m,33
974,dan,139,m,NULL
974,debi newberry,1015,f,27
974,dr. oatman,280,m,63
974,female deejay,102,f,NULL
974,grocer,336,m,45
974,kenneth mcculle,147,m,32
974,marcella,212,f,35
974,martin q. blank,3454,m,31
974,mary blank,217,f,62
974,mr. bart newber,116,m,69
974,paul spericki,298,m,32
974,steven lardner,223,m,33
974,terry rostand,128,m,NULL
974,woman,138,f,NULL
975,buster,146,m,48
975,fred,158,m,19
975,larry,243,m,33
975,mrs. lancaster,146,f,63
975,nancy,119,f,31
975,ned,455,m,42
975,phil,5219,m,43
975,rita,2462,f,35
978,barry simms,395,m,NULL
978,beth,356,f,24
978,danny strode,114,m,NULL
978,debra strode,213,f,48
978,dr. loomis,835,m,76
978,dr. wynn,947,m,67
978,jamie lloyd,162,f,20
978,john strode,348,m,52
978,kara strode,706,f,29
978,mrs. blankenshi,115,f,70
978,tim strode,196,m,NULL
978,tommy doyle,658,m,26
983,harold ryan,5337,m,46
983,herb shuttle,1228,m,42
983,looseleaf harpe,1533,m,44
983,major von konin,1714,m,38
983,mildred ryan,439,f,40
983,paul ryan,928,m,12
983,penelope ryan,2364,f,32
983,wanda june,416,f,12
985,doreen sears,323,f,76
985,hank,401,m,40
985,jim,1483,m,61
985,karen,686,f,28
985,kenny,445,m,27
985,mr. mehlor,132,m,48
985,phil,239,m,33
985,sheriff mike co,880,m,48
985,tom,2087,m,29
985,uncle charlie,439,m,69
985,wayne bryce,773,m,42
986,andy stewart,1160,f,30
986,lt. kevin o'mal,561,m,47
986,man #2,109,m,NULL
986,martha coe,142,f,37
986,mason storm,1894,m,38
986,nolan,103,m,NULL
986,senator vernon ,393,m,40
986,sonny storm,196,m,15
988,billy carver,237,m,26
988,burger shack em,250,m,34
988,christy,170,f,26
988,cole,217,m,28
988,extreme sports ,203,m,NULL
988,female anchor,150,f,NULL
988,freakshow,266,m,43
988,goldstein,149,m,26
988,harold lee,4102,m,32
988,kenneth park,136,m,32
988,kumar patel,3141,m,27
988,liane,401,f,26
988,male nurse,157,m,28
988,maria,147,f,30
988,neil patrick ha,288,m,31
988,officer brucks,182,m,NULL
988,officer palumbo,258,m,32
988,rosenberg,142,m,24
988,tarik,327,m,38
989,aragog,177,m,67
989,argus filch,155,m,60
989,colin creevey,107,m,13
989,dobby the house,550,m,35
989,draco malfoy,710,m,15
989,ginny weasley,124,f,11
989,harry potter,3724,m,13
989,hermione grange,1647,f,12
989,lucius malfoy,765,m,39
989,madam pomfrey,133,f,60
989,moaning myrtle,252,f,37
989,mr. borgin     ,108,m,47
989,mrs weasley,284,f,52
989,oliver wood,181,m,19
989,professor albus,1108,m,72
989,professor gilde,1507,m,42
989,ron weasley,2649,m,14
989,rubeus hagrid,722,m,52
989,severus snape,277,m,56
989,Tom Marvolo Rid,1299,m,24
989,uncle vernon du,406,m,55
991,argus filch,141,m,59
991,aunt petunia du,182,f,43
991,draco malfoy,194,m,14
991,firenze,115,m,28
991,Harry,1768,m,12
991,hermione grange,898,f,11
991,oliver wood,171,m,18
991,percy weasley,156,m,18
991,professor albus,728,m,71
991,professor miner,502,f,67
991,professor quiri,233,m,37
991,ron weasley,918,m,13
991,rubeus hagrid,1443,m,51
991,severus snape,250,m,55
991,voldemort,349,m,NULL
992,albus dumbledor,764,m,64
992,aunt marge,347,f,56
992,aunt petunia,111,f,46
992,cornelius fudge,486,m,79
992,draco malfoy,458,m,17
992,fred weasley,205,m,18
992,george weasley,110,m,18
992,harry potter,3197,m,15
992,hermione grange,2089,f,14
992,madame rosmerta,170,f,63
992,mr. arthur weas,160,m,45
992,neville longbot,291,m,15
992,peter pettigrew,263,m,47
992,professor lupin,1990,m,41
992,professor sever,763,m,58
992,professor sybil,496,f,45
992,ron weasley,1497,m,16
992,rubeus hagrid,966,m,54
992,shrunken head,209,m,46
992,sirius black,662,m,46
992,stan shunpike,247,m,28
996,alan marciano,158,m,31
996,bosko,179,m,38
996,casals,106,m,48
996,charlene shiher,321,f,27
996,chris shiherlis,501,m,36
996,donald breedan,142,m,41
996,eady,362,f,31
996,farina,210,m,NULL
996,justine,291,f,43
996,lillian,124,f,NULL
996,lt. vincent han,738,m,55
996,michael cheritt,330,m,34
996,nate,633,m,57
996,raoul,233,m,NULL
996,roger van zant,178,m,39
996,sergeant drucke,143,m,38
996,towner,174,m,NULL
996,waingro,295,m,36
1001,bella,933,m,NULL
1001,bobby 'bob' bla,956,m,49
1001,don 'pinky' pin,680,m,53
1001,florid man,121,m,NULL
1001,fran moore,927,f,36
1001,joe moore,2087,m,71
1001,mickey bergman,887,m,57
1002,abe sapien,1618,m,48
1002,auctioneer,401,m,NULL
1002,hellboy,2432,m,58
1002,johann,1869,m,35
1002,king balor,118,m,85
1002,liz sherman,1202,f,36
1002,prince nuada,1047,m,40
1002,princess nuala,797,f,28
1002,tom manning,745,m,64
1006,brad,123,m,NULL
1006,captain elliot ,540,m,38
1006,daniel 'doc' fi,145,m,NULL
1006,j.p. monroe,755,m,31
1006,joanne 'joey' s,1496,f,29
1006,kirsty cotton,287,f,26
1006,mama,120,f,NULL
1006,pinhead,612,m,38
1006,sandy,166,f,NULL
1006,terri,971,f,28
1008,caiolin macleod,375,f,NULL
1008,calvin,212,m,NULL
1008,carlos,134,m,29
1008,connor macleod,1570,m,43
1008,duncan macleod,2041,m,41
1008,faith,654,f,29
1008,highwayman,108,m,NULL
1008,jacob kell,2135,m,42
1008,joe dawson,424,m,52
1008,matthew hale,418,m,NULL
1008,methos,225,m,38
1008,stranger,369,m,NULL
1008,winston,160,m,32
1010,amy,179,f,NULL
1010,angus james,500,m,NULL
1010,bill,108,m,36
1010,father hawkes,319,m,39
1010,fay grim,822,f,29
1010,henry fool,3903,m,35
1010,laura,167,f,34
1010,lawyer,122,f,NULL
1010,mary,171,f,NULL
1010,mr. deng,207,m,42
1010,simon grim,1407,m,34
1010,vicky,158,f,NULL
1010,warren,356,m,28
1015,bensinger,372,m,51
1015,bruce baldwin,940,m,36
1015,dr. egelhoffer,232,m,54
1015,earl williams,561,m,41
1015,endicott,551,m,45
1015,hartman,1223,m,NULL
1015,hildy johnson,5186,f,33
1015,louie,204,m,31
1015,mayor,928,m,66
1015,mccue,390,m,49
1015,mollie malloy,555,f,27
1015,mrs. baldwin,238,f,69
1015,murphy,592,m,52
1015,walter burns,5299,m,36
1015,wilson,318,m,38
1016,dennis kelly,1356,m,23
1016,howell,346,m,NULL
1016,jane talley,144,f,44
1016,jeff talley,2564,m,50
1016,jennifer smith,323,f,18
1016,kevin kelly,441,m,21
1016,laura shoemaker,202,f,NULL
1016,mars krupcheck,280,m,25
1016,mr. jones,220,m,35
1016,the watchman,244,m,47
1016,tommy smith,350,m,9
1016,walter smith,274,m,48
1017,barbara drummon,1774,f,33
1017,dr. brubaker,612,m,28
1017,dr. herbert boc,3823,m,44
1017,dr. sundstrom,593,m,53
1017,dr. welbeck,776,m,42
1017,drummond,864,m,56
1017,hitchcock,188,m,34
1017,milton mead,366,m,47
1017,mrs. christie,334,f,43
1017,mrs. cushing,319,f,41
1017,nurse perez,139,f,25
1017,opening narrato,261,m,48
1017,william mead,308,m,NULL
1018,baby,810,f,33
1018,bill hudley,802,m,37
1018,captain spauldi,944,m,64
1018,denise willis,802,f,31
1018,george wydell,489,m,53
1018,grampa hugo,437,m,63
1018,jerry goldsmith,1343,m,32
1018,mary knowles,654,f,35
1018,mother firefly,796,f,64
1018,otis,806,m,52
1018,steve naish,240,m,32
1018,stucky,264,m,64
1019,bik,129,m,NULL
1019,colonel oliver,581,m,63
1019,general bizimun,470,m,33
1019,george rutagand,160,m,42
1019,gloria,302,f,NULL
1019,gregoire,129,m,NULL
1019,hutu captain,175,m,NULL
1019,hutu lieutenant,115,m,NULL
1019,jock,167,m,NULL
1019,mr. garindi,156,m,NULL
1019,odette,107,f,NULL
1019,paul rusesabagi,3563,m,40
1019,sabena presiden,119,m,NULL
1019,tatiana rusesab,599,f,36
1019,thomas mirama,161,m,33
1019,zozo,188,m,NULL
1021,amy archer,1963,f,32
1021,buzz,484,m,28
1021,chief,258,m,54
1021,editor,388,m,NULL
1021,executive,219,m,NULL
1021,moses,448,m,60
1021,narrator,224,m,NULL
1021,newsreel announ,161,m,42
1021,norville barnes,3211,m,36
1021,sidney j. mussb,1455,m,69
1021,smitty,104,m,36
1021,waring hudsucke,231,m,71
1028,bernie kropp,114,m,32
1028,bob parr,1351,m,60
1028,dashiell 'dash',436,m,11
1028,helen parr,1854,f,46
1028,lucius best,357,m,56
1028,mirage,473,f,45
1028,rick dicker,168,m,70
1028,syndrome,684,m,34
1028,violet parr,422,f,35
1030,albert nimziki,371,m,48
1030,captain jimmy w,110,m,29
1030,captain steven ,509,m,28
1030,commanding offi,120,m,49
1030,constance spano,513,f,38
1030,david levinson,1015,m,44
1030,dr. brakish oku,238,m,47
1030,general william,624,m,66
1030,jasmine dubrow,336,f,32
1030,julius levinson,542,m,61
1030,major mitchell,109,m,34
1030,marty gilbert,172,m,42
1030,miguel,263,m,24
1030,president thoma,861,m,43
1030,russell casse,268,m,46
1034,belzig,114,m,NULL
1034,col. musgrove,135,m,59
1034,dr. marcus brod,130,m,59
1034,dr. ren� belloq,630,m,38
1034,indy,1769,m,39
1034,major eaton,130,m,33
1034,marion ravenwoo,972,f,30
1034,sallah,239,m,37
1034,shliemann,274,m,NULL
1036,captain blumbur,206,m,60
1036,chattar lal,424,m,42
1036,indiana jones,2301,m,42
1036,mola ram,173,m,52
1036,shaman,157,m,69
1036,short round,417,m,13
1036,willie scott,1564,f,31
1041,herb myerson,136,m,75
1041,howard d. doyle,418,m,48
1041,kenneth,213,m,NULL
1041,marylin,2495,f,34
1041,miles,3659,m,42
1041,patricia,197,f,NULL
1041,ramona barcelon,169,f,35
1041,rex rexroth,284,m,60
1041,rex's young wom,149,f,33
1041,ruth,402,f,NULL
1041,sarah sorkin,256,f,52
1041,wheezy joe,145,m,51
1041,wrigley,237,m,34
1044,anna mcdoogles,1346,f,37
1044,anthony,317,m,65
1044,bank teller,230,f,32
1044,blonde,108,f,35
1044,doctor,129,m,40
1044,frank,106,m,26
1044,greg,604,m,42
1044,jim the bartend,247,m,42
1044,mark bellison,4364,m,48
1044,martha bellison,226,f,68
1044,rob,224,m,NULL
1044,shelley,128,f,39
1044,tour guide,121,m,NULL
1044,waiter #1,103,m,27
1044,wedding oversee,154,m,38
1046,charlie croker,883,m,32
1046,handsome rob,496,m,36
1046,john bridger,284,m,68
1046,left ear,386,m,30
1046,lyle,212,m,29
1046,mashkov,262,m,48
1046,philly steak,107,m,NULL
1046,richard,144,m,NULL
1046,stella bridger,686,f,28
1046,steve,657,m,34
1046,yevhen,263,m,43
1053,doug,138,m,31
1053,frank,117,m,28
1053,geary,357,m,31
1053,jacob,3511,m,32
1053,jezzie,1969,f,31
1053,louis,622,m,57
1053,michael,1052,m,34
1053,paul,509,m,30
1053,rod,202,m,NULL
1053,sarah,119,f,33
1053,woman on subway,141,f,63
1060,chief gus monro,643,m,48
1060,denise archibal,605,f,35
1060,desk guard,110,m,29
1060,dr. ellen klein,249,f,NULL
1060,dr. turner's as,960,f,NULL
1060,guard max conli,126,m,26
1060,jimmy palumbo,228,m,49
1060,john quincy arc,521,m,48
1060,julie bird,127,f,25
1060,lester matthews,159,m,34
1060,lt. frank grime,1245,m,71
1060,michael 'mike' ,302,m,12
1060,mitch quigley,674,m,27
1060,nurse reggie,225,m,NULL
1060,rebecca payne,663,f,33
1060,sgt. moody,201,m,51
1060,steve maguire,390,m,28
1060,tuck lampley,543,m,38
1061,buddy,414,m,28
1061,dinko,514,m,34
1061,dr. walters,125,m,44
1061,elvis impersona,167,m,NULL
1061,jimmy,3532,m,29
1061,jimmy's mom,157,f,NULL
1061,judy,2328,f,22
1061,prostitute,133,f,33
1061,uncle rodney,436,m,56
1062,amanda kirby,663,f,35
1062,billy brennan,480,m,29
1062,dr. alan grant,1347,m,54
1062,dr. ellie sattl,161,f,34
1062,eric kirby,264,m,15
1062,mr. udesky,169,m,49
1062,paul kirby,1047,m,51
1067,assistant ludwi,233,m,38
1067,assistant oscar,305,m,34
1067,bizzlebek,359,m,47
1067,burgel,285,m,59
1067,doctor murnau,735,m,60
1067,female anarchis,259,f,33
1067,gabriela,1338,f,34
1067,inspector's ass,333,m,51
1067,kafka,2992,m,43
1067,the chief clerk,395,m,77
1067,the keeper of t,378,m,79
1067,youthful anarch,135,m,38
1071,bert thomas,260,m,72
1071,cathy long,444,f,35
1071,jerry langford,779,m,56
1071,masha,568,f,27
1071,patten,491,m,NULL
1071,raymond wirtz,108,m,NULL
1071,receptionist,161,f,NULL
1071,rita,1725,f,37
1071,rupert pupkin,5317,m,39
1071,wilson crockett,228,m,58
1071,young man,349,m,NULL
1073,aaron jackson,217,m,40
1073,adam leavitt,312,m,38
1073,colonel faris a,1384,m,NULL
1073,damon schmidt,385,m,42
1073,elaine flowers,127,f,55
1073,gideon young,223,m,45
1073,janet mayes,617,f,35
