name,born,died,bornCountry_original,bornCountry_now,bornCity_original,bornCity_now,bornLocation,bornLong,bornLat,bornCoordinates,diedCountry_original,diedCountry_now,diedCity_original,diedCity_now,diedLocation,diedLong,diedLat,diedCoordinates,gender,year,category,motivation,institutionName,institutionCity,institutionCountry
Fritz Albert Lipmann,1899-06-12,1986-07-24,Germany (now Russia),Russia,Koenigsberg (now Kaliningrad),Kaliningrad,"Kaliningrad, Russia",20.4522144,54.7104264,"54.7104264, 20.4522144",USA,USA,"Poughkeepsie, NY","Poughkeepsie, NY","Poughkeepsie, NY, USA",-73.9209701,41.7003713,"41.7003713, -73.9209701",male,1953,medicine,"""for his discovery of co-enzyme A and its importance for intermediary metabolism""",Massachusetts General Hospital,"Boston, MA",USA
Giorgos Seferis,1900-03-13,1971-09-20,Ottoman Empire (now Turkey),Turkey,Smyrna (now Izmir),Izmir,"Izmir, Turkey",27.142826,38.423734,"38.423734, 27.142826",Greece,Greece,Athens,Athens,"Athens, Greece",23.7275388,37.9838096,"37.9838096, 23.7275388",male,1963,literature,"""for his eminent lyrical writing, inspired by a deep feeling for the Hellenic world of culture""",,,
Günter Grass,1927-10-16,2015-04-13,Free City of Danzig (now Poland),Poland,Danzig (now Gdansk),Gdansk,"Gdansk, Poland",18.6466384,54.3520252,"54.3520252, 18.6466384",Germany,Germany,Lübeck,Lübeck,"Lübeck, Germany",10.6865593,53.8654673,"53.8654673, 10.6865593",male,1999,literature,"""whose frolicsome black fables portray the forgotten face of history""",,,
Robert Koch,1843-12-11,1910-05-27,Germany,Germany,Clausthal (now Clausthal-Zellerfeld),Clausthal-Zellerfeld,"Clausthal-Zellerfeld, Germany",10.3407069,51.8080063,"51.8080063, 10.3407069",Germany,Germany,Baden-Baden,Baden-Baden,"Baden-Baden, Germany",8.2285242,48.76564,"48.76564, 8.2285242",male,1905,medicine,"""for his investigations and discoveries in relation to tuberculosis""",Institute for Infectious Diseases,Berlin,Germany
Shmuel Yosef Agnon,1888-07-17,1970-02-17,Austria-Hungary (now Ukraine),Ukraine,Buczacz (now Buchach),Buchach,"Buchach, Ukraine",25.3817159,49.064831,"49.064831, 25.3817159",Israel,Israel,Rehovot,Rehovot,"Rehovot, Israel",34.811272,31.892773,"31.892773, 34.811272",male,1966,literature,"""for his profoundly characteristic narrative art with motifs from the life of the Jewish people""",,,
Philipp Eduard Anton von Lenard,1862-06-07,1947-05-20,Hungary (now Slovakia),Slovakia,Pressburg (now Bratislava),Bratislava,"Bratislava, Slovakia",17.1077478,48.1485965,"48.1485965, 17.1077478",Germany,Germany,Messelhausen,Messelhausen,"Messelhausen, Germany",9.789068,49.576441,"49.576441, 9.789068",male,1905,physics,"""for his work on cathode rays""",Kiel University,Kiel,Germany
Emily Greene Balch,1867-01-08,1961-01-09,USA,USA,"Jamaica Plain, MA (now Boston)",Boston,"Boston, USA",-71.0588801,42.3600825,"42.3600825, -71.0588801",USA,USA,"Cambridge, MA","Cambridge, MA","Cambridge, MA, USA",-71.1097335,42.3736158,"42.3736158, -71.1097335",female,1946,peace,,,,
Claude Simon,1913-10-10,2005-07-06,Madagascar,Madagascar,Tananarive (now Antananarivo),Antananarivo,"Antananarivo, Madagascar",47.5079055,-18.8791902,"-18.8791902, 47.5079055",France,France,Paris,Paris,"Paris, France",2.3522219,48.856614,"48.856614, 2.3522219",male,1985,literature,"""who in his novel combines the poet's and the painter's creativeness with a deepened awareness of time in the depiction of the human condition""",,,
Albert John Lutuli,1898-00-00,1967-07-21,Southern Rhodesia (now Zimbabwe),Zimbabwe,Bulawayo,Bulawayo,"Bulawayo, Zimbabwe",28.626479,-20.1325066,"-20.1325066, 28.626479",South Africa,South Africa,Stanger,Stanger,"Stanger, South Africa",31.2660004,-29.3669655,"-29.3669655, 31.2660004",male,1960,peace,,,,
Roald Hoffmann,1937-07-18,0000-00-00,Poland (now Ukraine),Ukraine,Zloczov,Zloczov,"Zloczov, Ukraine",24.901371,49.80941,"49.80941, 24.901371",,,,,,,,,male,1981,chemistry,"""for their theories, developed independently, concerning the course of chemical reactions""",Cornell University,"Ithaca, NY",USA
Charles J. Pedersen,1904-10-03,1989-10-26,Korea (now South Korea),South Korea,Pusan,Pusan,"Pusan, South Korea",129.0756416,35.1795543,"35.1795543, 129.0756416",USA,USA,"Salem, NJ","Salem, NJ","Salem, NJ, USA",-75.4671423,39.5717796,"39.5717796, -75.4671423",male,1987,chemistry,"""for their development and use of molecules with structure-specific interactions of high selectivity""",Du Pont,"Wilmington, DE",USA
Kim Dae-jung,1925-12-03,2009-08-18,Korea (now South Korea),South Korea,Mokpo,Mokpo,"Mokpo, South Korea",126.3921664,34.8118351,"34.8118351, 126.3921664",,,,,,,,,male,2000,peace,"""for his work for democracy and human rights in South Korea and in East Asia in general, and for peace and reconciliation with North Korea in particular""",,,
Sir Arthur Lewis,1915-01-23,1991-06-15,British West Indies (now Saint Lucia),Saint Lucia,Castries,Castries,"Castries, Saint Lucia",-60.9874687,14.0101094,"14.0101094, -60.9874687",Barbados,Barbados,Bridgetown,Bridgetown,"Bridgetown, Barbados",-59.6144819,13.0968511,"13.0968511, -59.6144819",male,1979,economics,"""for their pioneering research into economic development research with particular consideration of the problems of developing countries""",Princeton University,"Princeton, NJ",USA
Nicolay Gennadiyevich Basov,1922-12-14,2001-07-01,USSR (now Russia),Russia,Usman,Usman,"Usman, Russia",39.7406193,52.0407835,"52.0407835, 39.7406193",Russia,Russia,Moscow,Moscow,"Moscow, Russia",37.6172999,55.755826,"55.755826, 37.6172999",male,1964,physics,"""for fundamental work in the field of quantum electronics, which has led to the construction of oscillators and amplifiers based on the maser-laser principle""",P.N. Lebedev Physical Institute,Moscow,USSR
Mikhail Sergeyevich Gorbachev,1931-03-02,0000-00-00,USSR (now Russia),Russia,Privolnoye,Privolnoye,"Privolnoye, Russia",41.3115901,45.9222746,"45.9222746, 41.3115901",,,,,,,,,male,1990,peace,"""for his leading role in the peace process which today characterizes important parts of the international community""",,,
Alexei A. Abrikosov,1928-06-25,2017-03-29,USSR (now Russia),Russia,Moscow,Moscow,"Moscow, Russia",37.6172999,55.755826,"55.755826, 37.6172999",,,,,,,,,male,2003,physics,"""for pioneering contributions to the theory of superconductors and superfluids""",Argonne National Laboratory,"Argonne, IL",USA
"Marie Curie, née Sklodowska",1867-11-07,1934-07-04,Russian Empire (now Poland),Poland,Warsaw,Warsaw,"Warsaw, Poland",21.0122287,52.2296756,"52.2296756, 21.0122287",France,France,Sallanches,Sallanches,"Sallanches, France",6.6305569,45.936661,"45.936661, 6.6305569",female,1903,physics,"""in recognition of the extraordinary services they have rendered by their joint researches on the radiation phenomena discovered by Professor Henri Becquerel""",,,
"Marie Curie, née Sklodowska",1867-11-07,1934-07-04,Russian Empire (now Poland),Poland,Warsaw,Warsaw,"Warsaw, Poland",21.0122287,52.2296756,"52.2296756, 21.0122287",France,France,Sallanches,Sallanches,"Sallanches, France",6.6305569,45.936661,"45.936661, 6.6305569",female,1911,chemistry,"""in recognition of her services to the advancement of chemistry by the discovery of the elements radium and polonium, by the isolation of radium and the study of the nature and compounds of this remarkable element""",Sorbonne University,Paris,France
Joseph Rotblat,1908-11-04,2005-08-31,Russian Empire (now Poland),Poland,Warsaw,Warsaw,"Warsaw, Poland",21.0122287,52.2296756,"52.2296756, 21.0122287",United Kingdom,United Kingdom,London,London,"London, United Kingdom",-0.1277583,51.5073509,"51.5073509, -0.1277583",male,1995,peace,"""for their efforts to diminish the part played by nuclear arms in international politics and, in the longer run, to eliminate such arms""",,,
Wladyslaw Stanislaw Reymont,1867-05-07,1925-12-05,Russian Empire (now Poland),Poland,Kobiele Wielkie,Kobiele Wielkie,"Kobiele Wielkie, Poland",19.6116419,51.0183369,"51.0183369, 19.6116419",Poland,Poland,Warsaw,Warsaw,"Warsaw, Poland",21.0122287,52.2296756,"52.2296756, 21.0122287",male,1924,literature,"""for his great national epic, <I>The Peasants</I>""",,,
Isaac Bashevis Singer,1904-07-14,1991-07-24,Russian Empire (now Poland),Poland,Leoncin,Leoncin,"Leoncin, Poland",20.5341061,52.3937748,"52.3937748, 20.5341061",USA,USA,"Surfside, FL","Surfside, FL","Surfside, FL, USA",-80.1256007,25.8784284,"25.8784284, -80.1256007",male,1978,literature,"""for his impassioned narrative art which, with roots in a Polish-Jewish cultural tradition, brings universal human conditions to life""",,,
Friedrich Bergius,1884-10-11,1949-03-30,Germany (now Poland),Poland,"Goldschmieden, near Breslau","Goldschmieden, near Breslau","Goldschmieden, near Breslau, Poland",,,,Argentina,Argentina,Buenos Aires,Buenos Aires,"Buenos Aires, Argentina",-58.3815591,-34.6036844,"-34.6036844, -58.3815591",male,1931,chemistry,"""in recognition of their contributions to the invention and development of chemical high pressure methods""",University of Heidelberg,Heidelberg,Germany
Friedrich Bergius,1884-10-11,1949-03-30,Germany (now Poland),Poland,"Goldschmieden, near Breslau","Goldschmieden, near Breslau","Goldschmieden, near Breslau, Poland",,,,Argentina,Argentina,Buenos Aires,Buenos Aires,"Buenos Aires, Argentina",-58.3815591,-34.6036844,"-34.6036844, -58.3815591",male,1931,chemistry,"""in recognition of their contributions to the invention and development of chemical high pressure methods""",I.G. Farbenindustrie A.G.,Mannheim-Rheinau,Germany
Klaus von Klitzing,1943-06-28,0000-00-00,German-occupied Poland (now Poland),Poland,Schroda,Schroda,"Schroda, Poland",17.27607,52.22908,"52.22908, 17.27607",,,,,,,,,male,1985,physics,"""for the discovery of the quantized Hall effect""",Max-Planck-Institut für Festkörperforschung,Stuttgart,Federal Republic of Germany
Isidor Isaac Rabi,1898-07-29,1988-01-11,Austria-Hungary (now Poland),Poland,Rymanow,Rymanow,"Rymanow, Poland",21.86815,49.57642,"49.57642, 21.86815",USA,USA,"New York, NY","New York, NY","New York, NY, USA",-74.0059728,40.7127753,"40.7127753, -74.0059728",male,1944,physics,"""for his resonance method for recording the magnetic properties of atomic nuclei""",Columbia University,"New York, NY",USA
The 14th Dalai Lama (Tenzin Gyatso),1935-07-06,0000-00-00,Tibet (now People's Republic of China),People's Republic of China,Taktser,Taktser,"Taktser, People's Republic of China",,,,,,,,,,,,male,1989,peace,,,,
Abdus Salam,1926-01-29,1996-11-21,India (now Pakistan),Pakistan,Jhang,Jhang,"Jhang, Pakistan",72.3203105,31.2941284,"31.2941284, 72.3203105",United Kingdom,United Kingdom,Oxford,Oxford,"Oxford, United Kingdom",-1.2577263,51.7520209,"51.7520209, -1.2577263",male,1979,physics,"""for their contributions to the theory of the unified weak and electromagnetic interaction between elementary particles, including, inter alia, the prediction of the weak neutral current""",International Centre for Theoretical Physics,Trieste,Italy
Abdus Salam,1926-01-29,1996-11-21,India (now Pakistan),Pakistan,Jhang,Jhang,"Jhang, Pakistan",72.3203105,31.2941284,"31.2941284, 72.3203105",United Kingdom,United Kingdom,Oxford,Oxford,"Oxford, United Kingdom",-1.2577263,51.7520209,"51.7520209, -1.2577263",male,1979,physics,"""for their contributions to the theory of the unified weak and electromagnetic interaction between elementary particles, including, inter alia, the prediction of the weak neutral current""",Imperial College,London,United Kingdom
Subramanyan Chandrasekhar,1910-10-19,1995-08-21,India (now Pakistan),Pakistan,Lahore,Lahore,"Lahore, Pakistan",74.3587473,31.5203696,"31.5203696, 74.3587473",USA,USA,"Chicago, IL","Chicago, IL","Chicago, IL, USA",-87.6297982,41.8781136,"41.8781136, -87.6297982",male,1983,physics,"""for his theoretical studies of the physical processes of importance to the structure and evolution of the stars""",University of Chicago,"Chicago, IL",USA
Czeslaw Milosz,1911-06-30,2004-08-14,Russian Empire (now Lithuania),Lithuania,Šeteniai,Šeteniai,"Šeteniaii, Lithuania",,,,Poland,Poland,Kraków,Kraków,"Kraków, Poland",19.9449799,50.0646501,"50.0646501, 19.9449799",male,1980,literature,"""who with uncompromising clear-sightedness voices man's exposed condition in a world of severe conflicts""",,,
Wilhelm Ostwald,1853-09-02,1932-04-04,Russian Empire (now Latvia),Latvia,Riga,Riga,"Riga, Latvia",24.1051865,56.9496487,"56.9496487, 24.1051865",Germany,Germany,Leipzig,Leipzig,"Leipzig, Germany",12.3730747,51.3396955,"51.3396955, 12.3730747",male,1909,chemistry,"""in recognition of his work on catalysis and for his investigations into the fundamental principles governing chemical equilibria and rates of reaction""",Leipzig University,Leipzig,Germany
Giosuè Carducci,1835-07-27,1907-02-16,Tuscany (now Italy),Italy,Val di Castello,Val di Castello,"Val di Castello, Italy",10.9678668,43.2423636,"43.2423636, 10.9678668",Italy,Italy,Bologna,Bologna,"Bologna, Italy",11.3426162,44.494887,"44.494887, 11.3426162",male,1906,literature,"""not only in consideration of his deep learning and critical research, but above all as a tribute to the creative energy, freshness of style, and lyrical force which characterize his poetic masterpieces""",,,
Ernesto Teodoro Moneta,1833-09-20,1918-02-10,Austrian Empire (now Italy),Italy,Milan,Milan,"Milan, Italy",9.189982,45.4642035,"45.4642035, 9.189982",Italy,Italy,Milan,Milan,"Milan, Italy",9.189982,45.4642035,"45.4642035, 9.189982",male,1907,peace,,,,
Aaron Ciechanover,1947-10-01,0000-00-00,British Protectorate of Palestine (now Israel),Israel,Haifa,Haifa,"Haifa, Israel",34.989571,32.7940463,"32.7940463, 34.989571",,,,,,,,,male,2004,chemistry,"""for the discovery of ubiquitin-mediated protein degradation""",Technion - Israel Institute of Technology,Haifa,Israel
Yitzhak Rabin,1922-03-01,1995-11-04,British Mandate of Palestine (now Israel),Israel,Jerusalem,Jerusalem,"Jerusalem, Israel",35.21371,31.768319,"31.768319, 35.21371",Israel,Israel,Tel Aviv,Tel Aviv,"Tel Aviv, Israel",34.7817676,32.0852999,"32.0852999, 34.7817676",male,1994,peace,"""for their efforts to create peace in the Middle East""",,,
Daniel Kahneman,1934-03-05,0000-00-00,British Mandate of Palestine (now Israel),Israel,Tel Aviv,Tel Aviv,"Tel Aviv, Israel",34.7817676,32.0852999,"32.0852999, 34.7817676",,,,,,,,,male,2002,economics,"""for having integrated insights from psychological research into economic science, especially concerning human judgment and decision-making under uncertainty""",Princeton University,"Princeton, NJ",USA
Ada E. Yonath,1939-06-22,0000-00-00,British Mandate of Palestine (now Israel),Israel,Jerusalem,Jerusalem,"Jerusalem, Israel",35.21371,31.768319,"31.768319, 35.21371",,,,,,,,,female,2009,chemistry,"""for studies of the structure and function of the ribosome""",Weizmann Institute of Science,Rehovot,Israel
Dan Shechtman,1941-01-24,0000-00-00,British Mandate of Palestine (now Israel),Israel,Tel Aviv,Tel Aviv,"Tel Aviv, Israel",34.7817676,32.0852999,"32.0852999, 34.7817676",,,,,,,,,male,2011,chemistry,"""for the discovery of quasicrystals""",Technion - Israel Institute of Technology,Haifa,Israel
Arieh Warshel,1940-11-20,0000-00-00,British Mandate of Palestine (now Israel),Israel,Kibbutz Sde-Nahum,Kibbutz Sde-Nahum,"Kibbutz Sde-Nahum, Israel",35.480855,32.525068,"32.525068, 35.480855",,,,,,,,,male,2013,chemistry,"""for the development of multiscale models for complex chemical systems""",University of Southern California,"Los Angeles, CA",USA
Doris Lessing,1919-10-22,2013-11-17,Persia (now Iran),Iran,Kermanshah,Kermanshah,"Kermanshah, Iran",47.0777685,34.3276924,"34.3276924, 47.0777685",United Kingdom,United Kingdom,London,London,"London, United Kingdom",-0.1277583,51.5073509,"51.5073509, -0.1277583",female,2007,literature,"""that epicist of the female experience, who with scepticism, fire and visionary power has subjected a divided civilisation to scrutiny""",,,
Willem Einthoven,1860-05-21,1927-09-29,"Java, Dutch East Indies (now Indonesia)",Indonesia,Semarang,Semarang,"Semarang, Indonesia",110.4381254,-7.0051453,"-7.0051453, 110.4381254",the Netherlands,the Netherlands,Leiden,Leiden,"Leiden, the Netherlands",4.4970097,52.1601144,"52.1601144, 4.4970097",male,1924,medicine,"""for his discovery of the mechanism of the electrocardiogram""",Leiden University,Leiden,the Netherlands
Rudyard Kipling,1865-12-30,1936-01-18,British India (now India),India,Bombay,Bombay,"Bombay, India",72.8776559,19.0759837,"19.0759837, 72.8776559",United Kingdom,United Kingdom,London,London,"London, United Kingdom",-0.1277583,51.5073509,"51.5073509, -0.1277583",male,1907,literature,"""in consideration of the power of observation, originality of imagination, virility of ideas and remarkable talent for narration which characterize the creations of this world-famous author""",,,
Eugene Paul Wigner,1902-11-17,1995-01-01,Austria-Hungary (now Hungary),Hungary,Budapest,Budapest,"Budapest, Hungary",19.040235,47.497912,"47.497912, 19.040235",USA,USA,"Princeton, NJ","Princeton, NJ","Princeton, NJ, USA",-74.6672226,40.3572976,"40.3572976, -74.6672226",male,1963,physics,"""for his contributions to the theory of the atomic nucleus and the elementary particles, particularly through the discovery and application of fundamental symmetry principles""",Princeton University,"Princeton, NJ",USA
Albert von Szent-Györgyi Nagyrápolt,1893-09-16,1986-10-22,Austria-Hungary (now Hungary),Hungary,Budapest,Budapest,"Budapest, Hungary",19.040235,47.497912,"47.497912, 19.040235",USA,USA,"Woods Hole, MA","Woods Hole, MA","Woods Hole, MA, USA",-70.6730857,41.5264977,"41.5264977, -70.6730857",male,1937,medicine,"""for his discoveries in connection with the biological combustion processes, with special reference to vitamin C and the catalysis of fumaric acid""",Szeged University,Szeged,Hungary
