page,lowercase,pos,count,book,year,story
11,got,VBD,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,had,VBD,3,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,hands,NNS,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,have,VB,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,he,PRP,3,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,her,PRP$,6,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,herself,PRP,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,him,PRP,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,himself,PRP,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,his,PRP$,3,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,hour,NN,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,in,IN,8,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,iridescent,JJ,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,is,VBZ,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,it,PRP,5,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,kept,VBD,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,khat,NN,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,kitchen,NN,3,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,later,RBR,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,least,JJS,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,life,NN,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,light,NN,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,lightly,RB,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,many,JJ,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,matter,NN,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,memory,NN,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,mind,NN,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,morning,NN,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,most,RBS,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,necklaces,NNS,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,need,NN,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,never,RB,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,night,NN,2,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,nine,CD,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,not,RB,3,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,notions,NNS,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,of,IN,6,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,or,CC,5,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,out,IN,2,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,out,RP,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,over,IN,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,part,NN,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,past,IN,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,pee,VB,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,pigeon,NN,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,pigeons,NNS,2,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,raised,VBD,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,reach,VB,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,remained,VBD,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,roof,NN,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,room,NN,2,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,say,VB,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,seemed,VBD,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,set,VBN,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,share,VB,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,she,PRP,7,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,silenccbometimes,NNS,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,silence,NN,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,simple,JJ,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,slats,NNS,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,sleep,NN,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,sleeping,NN,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,slept,VBD,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,so,RB,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,something,NN,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,steps,NNS,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,stroke,NN,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,such,PDT,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,summer,NN,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,ten,CD,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,that,DT,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,that,IN,4,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,the,DT,26,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,they,PRP,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,think,VB,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,three,CD,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,through,IN,3,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,time,NN,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,to,TO,14,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,try,VB,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,two,CD,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,unlatch,VB,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,urge,NN,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,very,RB,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,visit,VB,2,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,visits,NNS,2,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,vivid,JJ,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,waking,NN,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,walk,VB,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,want,VB,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,was,VBD,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,water,NN,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,way,NN,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,went,VBD,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,were,VBD,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,what,WP,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,whatever,WDT,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,who,WP,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,window,NN,2,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,wing,NN,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,winter,NN,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,wire,NN,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,with,IN,3,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,without,IN,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,wooden,JJ,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,would,MD,4,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
11,years,NNS,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,',',5,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,s,POS,5,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,",",",",31,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,-rrb-,-RRB-,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,-rsb-,-RRB-,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,0,0,20,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,3rd,JJ,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,\,CD,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,^,NN,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,``,``,5,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,a,DT,7,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,about,IN,2,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,after,IN,2,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,again,RB,3,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,along,IN,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,an,DT,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,and,CC,15,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,ann,NNP,5,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,apree,NN,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,arms,NNS,2,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,around,IN,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,as,IN,2,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,asked,VBD,2,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,at,IN,2,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,attack,NN,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,away,RB,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,babies,NNS,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,back,RB,4,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,backyard,NN,2,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,barber,NN,3,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,barberjmiles,NNP,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,barbershop,NN,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,bed,NN,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,been,VBN,2,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,before,IN,2,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,before,RB,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,began,VBD,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,believed,VBD,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,betsy,NNP,4,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,beyond,IN,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,bgainiin,NNP,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,birds,NNS,5,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,bodies,NNS,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,born,VBN,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,bout,NN,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,brown,JJ,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,buried,VBN,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,buster,NNP,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,but,CC,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,by,IN,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,chaos,NN,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,chased,VBD,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,child,NN,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,children,NNS,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,church,NN,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,colorful,JJ,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,come,VBN,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,company,NN,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,corner,NN,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,creatures,NNS,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,crossed,VBN,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,daddy,NNP,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,daughter,NN,2,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,did,VBD,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,done,VBN,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,doors,NNS,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,down,RB,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,down,RP,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,eager,JJ,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,eight,CD,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,even,RB,2,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,extended,JJ,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,father,NN,3,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,fenn,NN,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,few,JJ,2,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,first,JJ,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,flew,VBD,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,flown,VBN,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,flutter,NN,2,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,fluttering,NN,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,found,VBD,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,friends,NNS,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,frightened,JJ,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,from,IN,2,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,furious,JJ,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,gingerbread,JJ,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,girl,NN,3,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,go,VB,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,gone,VBN,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,greeting,VBG,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,had,VBD,8,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,have,VB,2,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,having,VBG,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,he,PRP,4,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,head,NN,3,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,heart,NN,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,her,PRP,3,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,her,PRP$,9,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,here,RB,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,him,PRP,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,his,PRP$,8,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,house,NN,2,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,husband,NN,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,if,IN,2,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,imagining,VBG,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,in,IN,8,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,instant,NN,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,into,IN,3,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,intrigued,VBD,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,just,RB,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
13,kissing,VBG,1,Lost in the city : stories /,1993,01: The Girl Who Raised Pigeons
