script_id,imdb_id,title,year,gross,lines_data
1863,tt0221027,Blow,2001,81,755467756644776000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
8479,tt2334873,Blue Jasmine,2013,35,34211213223240300000
3947,tt1120985,Blue Valentine,2010,10,35234314414342800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1866,tt0090756,Blue Velvet,1986,20,562335677443466000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1870,tt0106447,"Bodies, Rest & Motion",1993,1,3453312445453440000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1872,tt0082089,Body Heat,1981,,33764434244343400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
757,tt0106453,Body of Evidence,1993,27,72735565333534700000000000000000000000000000000000000000000000000000000000000000000000000000000000
6582,tt0758774,Body of Lies,2008,47,7777777777777770000000000000000000000000000000000000000000000000000000000000000000000000000000000
3951,tt0181984,Boiler Room,2000,27,75766657777777700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
8392,tt2494362,Bone Tomahawk,2015,,77777354777637800000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1879,tt0166110,Bones,2001,11,7776676777756440000000000000000000000000000000000000000000000000000000000000000000
1882,tt0061418,Bonnie and Clyde,1967,,24342434445355600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1884,tt0118749,Boogie Nights,1997,50,665257777777765000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
7351,tt0452592,Borderland,2007,,77777777777655500000000000000000000000000000000000000000000000000000000000
8025,tt0096969,Born on the Fourth of July,1989,153,47747777667766800000000000000000000000000000000
1893,tt0115734,Bottle Rocket,1996,2,777777777777778000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1895,tt0115736,Bound,1996,7,20000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
8628,tt0106471,Boxing Helena,1993,3,5574474126414660000000000000000000000000000000000000
3958,tt1781782,Boy Who Never Slept,2006,,77733357777744500000000000000000000000000000000000000000000000000000000000000000000000000
5386,tt1065073,Boyhood,2014,27,32432440321212300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
5287,tt0112571,Boys on the Side,1995,46,2133300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
7796,tt0101507,Boyz n the Hood,1991,118,464363016477778000000000000000000000000000000000000000000000000000000000000
771,tt0112573,Braveheart,1995,151,77777774277777800000000000000000000000000000000000000000000000000000000000
774,tt0088846,Brazil,1985,24,77557637754332500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
8760,tt0118771,Breakdown,1997,94,6125547743553580000000000000000000000000000000000000000000000000000000000000
8560,tt0120618,Breakfast of Champions,1999,,753777777777656000000000000000000000000000000000000000000000000000000000000000000000
1921,tt0078902,Breaking Away,1979,,7777777777575340000000000000000000000000000000000000000
1922,tt0393109,Brick,2005,2,434777753434475000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
8410,tt1430612,Brick Mansions,2014,21,777577777777478000000000000000000000000000000000000000000000000000000000000000000
1925,tt1478338,Bridesmaids,2011,185,33322000000161100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
5388,tt3682448,Bridge of Spies,2015,74,7777767777635260000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
3966,tt0810784,Bright Star,2009,5,220122442144446000000000000000000000000000000000000000000000000000000000
776,tt0163988,Bringing Out the Dead,1999,28,6465476644777780000000000000000000000000000000000000000000000000000000000000000000000000000
1928,tt0092699,Broadcast News,1987,113,777316661134234000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
8765,tt0388795,Brokeback Mountain,2005,112,774677777777778000000000000000000000
779,tt0115759,Broken Arrow,1996,138,77777777375677800000000000000000000000000000000000000000000000000000000000000000000000000
1933,tt0913425,Broken Embraces,2009,5,374443644577658000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
5389,tt2381111,Brooklyn,2015,31,10002000000000200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
3970,tt1210042,Brooklyn's Finest,2009,31,777777633555568000000000000000000000000000000000000000000000000000000000000000
3972,tt0765010,Brothers,2009,33,710477777443313000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
781,tt0315327,Bruce Almighty,2003,350,4734346446775680000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1939,tt0103893,Buffy the Vampire Slayer,1992,34,775000034466624000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1940,tt0094812,Bull Durham,1988,107,5664263777761350000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
6707,tt0109348,Bullets Over Broadway,1994,27,755562547525452000000000000000000000000000000000000
1943,tt1462758,Buried,2010,1,74434346777773600000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1945,tt1126591,Burlesque,2010,43,1013205210443300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
785,tt0887883,Burn After Reading,2008,73,777734565543345000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1948,tt0307879,Burning Annie,2004,,75453534334343600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
3980,tt0068327,Cabaret,1972,219,124244632434153000000000000000000000
7216,tt0961722,Cabin Fever 2: Spring Fever,2009,,76776466635777800000000000000000000000000000000000000000000000000
7206,tt0080487,Caddyshack,1980,128,345566777446678000000000000000000000000000000000000000000000000000000000000000000000000000
6527,tt3442006,Cake,2014,1,200000000003233000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
3984,tt0040202,Call Northside 777,1948,,6477575465337780000000000000000000000000000
8019,tt2234003,Calvary,2014,3,444434331044403000000000000000000000000000000000000000000000000000000000000000000000
1953,tt2387411,Candle to Water,2012,,54122772625777800000000000000000000000000000000000000000
8645,tt0103919,Candyman,1992,54,564011540000000000000000000000000000000000000000000000000000000
7382,tt0101540,Cape Fear,1991,163,445444377274775000000000000000000000000000000000000000
1955,tt0379725,Capote,2005,38,354377777237322000000000000000000000000000000000000000000000000000000000000000000000000000
7179,tt0077294,Capricorn One,1978,,776677777777778000000000000000000000000000000000000000000000000000
8500,tt0458339,Captain America: The First Avenger,2011,194,777777777767677000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
6040,tt1535109,Captain Phillips,2013,114,533675577777778000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
6611,tt0101545,Career Opportunities,1991,23,77775343624467800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
7328,tt0106519,Carlito's Way,1993,77,777777777777777000000000000000000000000000000000000000000000000
5390,tt2402927,Carol,2015,,5234000146464320000000000000000000000000000000000000000000000000000000000000000000000000000000000
